1998,1,1,1649
1998,1,2,1640
1998,1,3,1649
1998,1,4,1652
1998,1,5,1638
1998,1,6,1629
1998,1,7,1625
1998,1,8,1622
1998,1,9,1627
1998,1,10,1617
1998,1,11,1612
1998,1,12,1614
1998,1,13,1624
1998,1,14,1632
1998,1,15,1621
1998,1,16,1614
1998,1,17,1612
1998,1,18,1592
1998,1,19,1588
1998,1,20,1592
1998,1,21,1581
1998,1,22,1575
1998,1,23,1581
1998,1,24,1594
1998,1,25,1618
1998,1,26,1622
1998,1,27,1609
1998,1,28,1622
1998,1,29,1644
1998,1,30,1628
1998,1,31,1628
1998,2,1,1653
1998,2,2,1623
1998,2,3,1605
1998,2,4,1630
1998,2,5,1633
1998,2,6,1622
1998,2,7,1605
1998,2,8,1603
1998,2,9,1603
1998,2,10,1602
1998,2,11,1613
1998,2,12,1605
1998,2,13,1605
1998,2,14,1596
1998,2,15,1608
1998,2,16,1620
1998,2,17,1606
1998,2,18,1610
1998,2,19,1634
1998,2,20,1626
1998,2,21,1608
1998,2,22,1608
1998,2,23,1628
1998,2,24,1641
1998,2,25,1644
1998,2,26,1645
1998,2,27,1634
1998,2,28,1630
1998,3,1,1653
1998,3,2,1662
1998,3,3,1652
1998,3,4,1651
1998,3,5,1637
1998,3,6,1638
1998,3,7,1661
1998,3,8,1654
1998,3,9,1651
1998,3,10,1647
1998,3,11,1625
1998,3,12,1610
1998,3,13,1622
1998,3,14,1639
1998,3,15,1651
1998,3,16,1643
1998,3,17,1644
1998,3,18,1632
1998,3,19,1635
1998,3,20,1643
1998,3,21,1638
1998,3,22,1635
1998,3,23,1661
1998,3,24,1673
1998,3,25,1681
1998,3,26,1675
1998,3,27,1666
1998,3,28,1667
1998,3,29,1659
1998,3,30,1671
1998,3,31,1680
1998,4,1,1675
1998,4,2,1649
1998,4,3,1670
1998,4,4,1670
1998,4,5,1645
1998,4,6,1648
1998,4,7,1649
1998,4,8,1648
1998,4,9,1653
1998,4,10,1654
1998,4,11,1659
1998,4,12,1668
1998,4,13,1659
1998,4,14,1658
1998,4,15,1662
1998,4,16,1655
1998,4,17,1655
1998,4,18,1656
1998,4,19,1664
1998,4,20,1658
1998,4,21,1645
1998,4,22,1655
1998,4,23,1662
1998,4,24,1667
1998,4,25,1685
1998,4,26,1691
1998,4,27,1691
1998,4,28,1685
1998,4,29,1672
1998,4,30,1674
1998,5,1,1675
1998,5,2,1672
1998,5,3,1670
1998,5,4,1680
1998,5,5,1680
1998,5,6,1678
1998,5,7,1670
1998,5,8,1668
1998,5,9,1671
1998,5,10,1683
1998,5,11,1694
1998,5,12,1685
1998,5,13,1687
1998,5,14,1694
1998,5,15,1702
1998,5,16,1676
1998,5,17,1647
1998,5,18,1648
1998,5,19,1651
1998,5,20,1656
1998,5,21,1673
1998,5,22,1681
1998,5,23,1690
1998,5,24,1703
1998,5,25,1703
1998,5,26,1686
1998,5,27,1674
1998,5,28,1687
1998,5,29,1705
1998,5,30,1713
1998,5,31,1704
1998,6,1,1699
1998,6,2,1722
1998,6,3,1730
1998,6,4,1729
1998,6,5,1745
1998,6,6,1743
1998,6,7,1725
1998,6,8,1730
1998,6,9,1735
1998,6,10,1729
1998,6,11,1730
1998,6,12,1743
1998,6,13,1750
1998,6,14,1737
1998,6,15,1732
1998,6,16,1749
1998,6,17,1747
1998,6,18,1738
1998,6,19,1736
1998,6,20,1748
1998,6,21,1745
1998,6,22,1749
1998,6,23,1762
1998,6,24,1752
1998,6,25,1746
1998,6,26,1754
1998,6,27,1742
1998,6,28,1719
1998,6,29,1725
1998,6,30,1730
1998,7,1,1727
1998,7,2,1737
1998,7,3,1740
1998,7,4,1728
1998,7,5,1726
1998,7,6,1726
1998,7,7,1741
1998,7,8,1739
1998,7,9,1749
1998,7,10,1752
1998,7,11,1740
1998,7,12,1736
1998,7,13,1723
1998,7,14,1716
1998,7,15,1737
1998,7,16,1759
1998,7,17,1748
1998,7,18,1748
1998,7,19,1751
1998,7,20,1764
1998,7,21,1766
1998,7,22,1748
1998,7,23,1752
1998,7,24,1761
1998,7,25,1747
1998,7,26,1764
1998,7,27,1790
1998,7,28,1774
1998,7,29,1755
1998,7,30,1738
1998,7,31,1728
1998,8,1,1746
1998,8,2,1741
1998,8,3,1746
1998,8,4,1731
1998,8,5,1735
1998,8,6,1756
1998,8,7,1777
1998,8,8,1794
1998,8,9,1787
1998,8,10,1796
1998,8,11,1798
1998,8,12,1785
1998,8,13,1789
1998,8,14,1791
1998,8,15,1781
1998,8,16,1767
1998,8,17,1747
1998,8,18,1734
1998,8,19,1771
1998,8,20,1782
1998,8,21,1751
1998,8,22,1750
1998,8,23,1761
1998,8,24,1761
1998,8,25,1775
1998,8,26,1771
1998,8,27,1760
1998,8,28,1746
1998,8,29,1759
1998,8,30,1780
1998,8,31,1768
1998,9,1,1776
1998,9,2,1766
1998,9,3,1769
1998,9,4,1771
1998,9,5,1760
1998,9,6,1770
1998,9,7,1778
1998,9,8,1797
1998,9,9,1812
1998,9,10,1801
1998,9,11,1786
1998,9,12,1789
1998,9,13,1799
1998,9,14,1809
1998,9,15,1806
1998,9,16,1818
1998,9,17,1825
1998,9,18,1818
1998,9,19,1808
1998,9,20,1817
1998,9,21,1814
1998,9,22,1799
1998,9,23,1840
1998,9,24,1852
1998,9,25,1848
1998,9,26,1866
1998,9,27,1857
1998,9,28,1823
1998,9,29,1803
1998,9,30,1816
1998,10,1,1839
1998,10,2,1850
1998,10,3,1849
1998,10,4,1868
1998,10,5,1900
1998,10,6,1903
1998,10,7,1880
1998,10,8,1855
1998,10,9,1853
1998,10,10,1873
1998,10,11,1855
1998,10,12,1856
1998,10,13,1884
1998,10,14,1893
1998,10,15,1869
1998,10,16,1855
1998,10,17,1840
1998,10,18,1845
1998,10,19,1845
1998,10,20,1858
1998,10,21,1879
1998,10,22,1871
1998,10,23,1833
1998,10,24,1839
1998,10,25,1839
1998,10,26,1822
1998,10,27,1801
1998,10,28,1819
1998,10,29,1844
1998,10,30,1845
1998,10,31,1871
1998,11,1,1906
1998,11,2,1880
1998,11,3,1858
1998,11,4,1872
1998,11,5,1875
1998,11,6,1876
1998,11,7,1860
1998,11,8,1855
1998,11,9,1826
1998,11,10,1840
1998,11,11,1863
1998,11,12,1849
1998,11,13,1846
1998,11,14,1839
1998,11,15,1870
1998,11,16,1914
1998,11,17,1923
1998,11,18,1919
1998,11,19,1903
1998,11,20,1895
1998,11,21,1902
1998,11,22,1923
1998,11,23,1909
1998,11,24,1885
1998,11,25,1874
1998,11,26,1858
1998,11,27,1849
1998,11,28,1893
1998,11,29,1910
1998,11,30,1913
1998,12,1,1945
1998,12,2,1974
1998,12,3,1957
1998,12,4,1950
1998,12,5,1966
1998,12,6,1959
1998,12,7,1927
1998,12,8,1924
1998,12,9,1909
1998,12,10,1885
1998,12,11,1858
1998,12,12,1853
1998,12,13,1867
1998,12,14,1873
